BASE_YM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,SIGNGU_ACCTO_FCLTY_CO,SIGNGU_ACCTO_POPLTN_CO,PSNBY_FCLTY_CO,PSNBY_FCL_CO_RANK_CO
"202407","2700000000","대구광역시","2714000000","동구","174","343392","0.00051","121"
"202407","2700000000","대구광역시","2717000000","서구","138","162903","0.00085","85"
"202407","2700000000","대구광역시","2720000000","남구","70","136582","0.00051","120"
"202407","2700000000","대구광역시","2723000000","북구","385","416109","0.00093","82"
"202407","2700000000","대구광역시","2726000000","수성구","81","408215","0.00020","169"
"202407","2700000000","대구광역시","2729000000","달서구","412","524448","0.00079","92"
"202407","2700000000","대구광역시","2771000000","달성군","167","259024","0.00064","103"
"202407","2700000000","대구광역시","2772000000","군위군","120","22649","0.00530","18"
"202407","2700000000","대구광역시","4772000000","군위군","143","22649","0.00631","13"
"202407","2800000000","인천광역시","2811000000","중구","55","164722","0.00033","140"
"202407","2800000000","인천광역시","2814000000","동구","59","58666","0.00101","79"
"202407","2800000000","인천광역시","2817700000","미추홀구","127","409662","0.00031","146"
"202407","2800000000","인천광역시","2818500000","연수구","50","396468","0.00013","185"
"202407","2800000000","인천광역시","2820000000","남동구","58","488183","0.00012","188"
"202407","2800000000","인천광역시","2823700000","부평구","154","493857","0.00031","145"
"202407","2800000000","인천광역시","2824500000","계양구","34","281311","0.00012","187"
"202407","2800000000","인천광역시","2826000000","서구","225","631165","0.00036","136"
"202407","2800000000","인천광역시","2871000000","강화군","164","68771","0.00238","44"
"202407","2800000000","인천광역시","2872000000","옹진군","81","20192","0.00401","29"
"202407","2900000000","광주광역시","2911000000","동구","75","106388","0.00070","99"
"202407","2900000000","광주광역시","2914000000","서구","184","280880","0.00066","102"
"202407","2900000000","광주광역시","2915500000","남구","155","207774","0.00075","95"
"202407","2900000000","광주광역시","2917000000","북구","212","424331","0.00050","122"
"202407","2900000000","광주광역시","2920000000","광산구","241","393613","0.00061","107"
"202407","3000000000","대전광역시","3011000000","동구","101","215809","0.00047","124"
"202407","3000000000","대전광역시","3014000000","중구","120","223100","0.00054","117"
"202407","3000000000","대전광역시","3017000000","서구","79","461421","0.00017","176"
"202407","3000000000","대전광역시","3020000000","유성구","316","369621","0.00085","84"
"202407","3000000000","대전광역시","3023000000","대덕구","37","169938","0.00022","167"
"202407","3100000000","울산광역시","3111000000","중구","107","207543","0.00052","119"
"202407","3100000000","울산광역시","3114000000","남구","46","304993","0.00015","180"
"202407","3100000000","울산광역시","3117000000","동구","54","151415","0.00036","135"
"202407","3100000000","울산광역시","3120000000","북구","63","216859","0.00029","153"
"202407","3100000000","울산광역시","3171000000","울주군","85","219056","0.00039","133"
"202407","3600000000","세종특별자치시","3611000000","세종시","241","388788","0.00062","105"
"202407","4100000000","경기도","4111000000","수원시","314","1196671","0.00026","161"
"202407","4100000000","경기도","4113000000","성남시","266","916615","0.00029","154"
"202407","4100000000","경기도","4115000000","의정부시","178","460663","0.00039","134"
"202407","4100000000","경기도","4117000000","안양시","121","548005","0.00022","166"
"202407","4100000000","경기도","4119000000","부천시","435","773689","0.00056","115"
"202407","4100000000","경기도","4121000000","광명시","35","278151","0.00013","186"
"202407","4100000000","경기도","4122000000","평택시","232","594712","0.00039","132"
"202407","4100000000","경기도","4125000000","동두천시","169","87321","0.00194","51"
"202407","4100000000","경기도","4127000000","안산시","149","624788","0.00024","164"
"202407","4100000000","경기도","4128000000","고양시","304","1071802","0.00028","157"
"202407","4100000000","경기도","4129000000","과천시","54","85132","0.00063","104"
"202407","4100000000","경기도","4131000000","구리시","53","186408","0.00028","156"
"202407","4100000000","경기도","4136000000","남양주시","224","733244","0.00031","149"
"202407","4100000000","경기도","4137000000","오산시","98","237798","0.00041","130"
"202407","4100000000","경기도","4139000000","시흥시","143","518371","0.00028","158"
"202407","4100000000","경기도","4141000000","군포시","35","258509","0.00014","182"
"202407","4100000000","경기도","4143000000","의왕시","47","155329","0.00030","151"
"202407","4100000000","경기도","4145000000","하남시","144","329997","0.00044","128"
"202407","4100000000","경기도","4146000000","용인시","356","1083456","0.00033","142"
"202407","4100000000","경기도","4148000000","파주시","157","507470","0.00031","147"
"202407","4100000000","경기도","4150000000","이천시","235","223056","0.00105","77"
"202407","4100000000","경기도","4155000000","안성시","112","192293","0.00058","113"
"202407","4100000000","경기도","4157000000","김포시","66","486128","0.00014","181"
"202407","4100000000","경기도","4159000000","화성시","590","956503","0.00062","106"
"202407","4100000000","경기도","4161000000","광주시","97","394164","0.00025","163"
"202407","4100000000","경기도","4163000000","양주시","391","282215","0.00139","63"
"202407","4100000000","경기도","4165000000","포천시","113","142135","0.00080","89"
"202407","4100000000","경기도","4167000000","여주시","90","114696","0.00078","93"
"202407","4100000000","경기도","4180000000","연천군","86","41035","0.00210","48"
"202407","4100000000","경기도","4182000000","가평군","86","62445","0.00138","64"
"202407","4100000000","경기도","4183000000","양평군","156","126668","0.00123","70"
"202407","4300000000","충청북도","4311000000","청주시","1063","853563","0.00125","69"
"202407","4300000000","충청북도","4313000000","충주시","557","207346","0.00269","40"
"202407","4300000000","충청북도","4315000000","제천시","87","129385","0.00067","101"
"202407","4300000000","충청북도","4372000000","보은군","58","30727","0.00189","52"
"202407","4300000000","충청북도","4373000000","옥천군","300","48521","0.00618","14"
"202407","4300000000","충청북도","4374000000","영동군","87","43792","0.00199","50"
"202407","4300000000","충청북도","4374500000","증평군","5","37235","0.00013","183"
"202407","4300000000","충청북도","4375000000","진천군","257","86769","0.00296","35"
"202407","4300000000","충청북도","4376000000","괴산군","22","36095","0.00061","108"
"202407","4300000000","충청북도","4377000000","음성군","135","90219","0.00150","59"
"202407","4300000000","충청북도","4380000000","단양군","31","27530","0.00113","72"
"202407","4400000000","충청남도","4413000000","천안시","217","658537","0.00033","141"
"202407","4400000000","충청남도","4415000000","공주시","108","101930","0.00106","76"
"202407","4400000000","충청남도","4418000000","보령시","75","94482","0.00079","90"
"202407","4400000000","충청남도","4420000000","아산시","560","352428","0.00159","56"
"202407","4400000000","충청남도","4421000000","서산시","104","175494","0.00059","111"
"202407","4400000000","충청남도","4423000000","논산시","81","109197","0.00074","96"
"202407","4400000000","충청남도","4425000000","계룡시","51","46683","0.00109","73"
"202407","4400000000","충청남도","4427000000","당진시","103","170697","0.00060","110"
"202407","4400000000","충청남도","4471000000","금산군","74","49928","0.00148","60"
"202407","4400000000","충청남도","4476000000","부여군","64","60039","0.00107","75"
"202407","4400000000","충청남도","4477000000","서천군","50","48608","0.00103","78"
"202407","4400000000","충청남도","4479000000","청양군","48","29809","0.00161","55"
"202407","4400000000","충청남도","4480000000","홍성군","43","98501","0.00044","127"
"202407","4400000000","충청남도","4481000000","예산군","213","78338","0.00272","39"
"202407","4400000000","충청남도","4482500000","태안군","27","60500","0.00045","126"
"202407","4600000000","전라남도","4611000000","목포시","186","212144","0.00088","83"
"202407","4600000000","전라남도","4613000000","여수시","398","269593","0.00148","62"
"202407","4600000000","전라남도","4615000000","순천시","633","276801","0.00229","47"
"202407","4600000000","전라남도","4617000000","나주시","50","116922","0.00043","129"
"202407","4600000000","전라남도","4623000000","광양시","354","153596","0.00230","45"
"202407","4600000000","전라남도","4671000000","담양군","42","44913","0.00094","81"
"202407","4600000000","전라남도","4672000000","곡성군","21","26689","0.00079","91"
"202407","4600000000","전라남도","4673000000","구례군","40","24095","0.00166","54"
"202407","4600000000","전라남도","4677000000","고흥군","272","60605","0.00449","23"
"202407","4600000000","전라남도","4678000000","보성군","86","37315","0.00230","46"
"202407","4600000000","전라남도","4679000000","화순군","357","60919","0.00586","15"
"202407","4600000000","전라남도","4680000000","장흥군","46","34594","0.00133","65"
"202407","4600000000","전라남도","4681000000","강진군","92","32446","0.00284","37"
"202407","4600000000","전라남도","4682000000","해남군","504","63747","0.00791","8"
"202407","4600000000","전라남도","4683000000","영암군","35","51798","0.00068","100"
"202407","4600000000","전라남도","4684000000","무안군","73","90807","0.00080","87"
"202407","4600000000","전라남도","4686000000","함평군","130","30279","0.00429","26"
"202407","4600000000","전라남도","4687000000","영광군","234","51340","0.00456","22"
"202407","4600000000","전라남도","4688000000","장성군","327","42247","0.00774","9"
"202407","4600000000","전라남도","4689000000","완도군","59","46014","0.00128","68"
"202407","4600000000","전라남도","4690000000","진도군","156","28704","0.00543","17"
"202407","4600000000","전라남도","4691000000","신안군","107","38179","0.00280","38"
"202407","4700000000","경상북도","4711000000","포항시","641","492435","0.00130","66"
"202407","4700000000","경상북도","4713000000","경주시","746","245601","0.00304","34"
"202407","4700000000","경상북도","4715000000","김천시","696","136012","0.00512","21"
"202407","4700000000","경상북도","4717000000","안동시","651","153660","0.00424","27"
"202407","4700000000","경상북도","4719000000","구미시","627","404826","0.00155","57"
"202407","4700000000","경상북도","4721000000","영주시","680","99604","0.00683","10"
"202407","4700000000","경상북도","4723000000","영천시","369","99638","0.00370","32"
"202407","4700000000","경상북도","4725000000","상주시","974","92778","0.01050","5"
"202407","4700000000","경상북도","4728000000","문경시","435","67756","0.00642","11"
"202407","4700000000","경상북도","4729000000","경산시","700","266670","0.00262","41"
"202407","4700000000","경상북도","4773000000","의성군","709","49253","0.01440","1"
"202407","4700000000","경상북도","4775000000","청송군","17","23848","0.00071","98"
"202407","4700000000","경상북도","4776000000","영양군","98","15452","0.00634","12"
"202407","4700000000","경상북도","4777000000","영덕군","67","33499","0.00200","49"
"202407","4700000000","경상북도","4782000000","청도군","328","40930","0.00801","7"
"202407","4700000000","경상북도","4783000000","고령군","134","30231","0.00443","25"
"202407","4700000000","경상북도","4784000000","성주군","187","41724","0.00448","24"
"202407","4700000000","경상북도","4785000000","칠곡군","320","108620","0.00295","36"
"202407","4700000000","경상북도","4790000000","예천군","288","54890","0.00525","19"
"202407","4700000000","경상북도","4792000000","봉화군","360","29197","0.01233","4"
"202407","4700000000","경상북도","4793000000","울진군","183","46241","0.00396","30"
"202407","4700000000","경상북도","4794000000","울릉군","39","9207","0.00424","28"
"202407","4800000000","경상남도","4812000000","창원시","297","1003176","0.00030","152"
"202407","4800000000","경상남도","4817000000","진주시","56","339753","0.00016","177"
"202407","4800000000","경상남도","4822000000","통영시","311","119227","0.00261","42"
"202407","4800000000","경상남도","4824000000","사천시","108","108792","0.00099","80"
"202407","4800000000","경상남도","4825000000","김해시","57","531891","0.00011","190"
"202407","4800000000","경상남도","4827000000","밀양시","580","101145","0.00573","16"
"202407","4800000000","경상남도","4831000000","거제시","45","233034","0.00019","170"
"202407","4800000000","경상남도","4833000000","양산시","415","356811","0.00116","71"
"202407","4800000000","경상남도","4872000000","의령군","324","25241","0.01284","2"
"202407","4800000000","경상남도","4873000000","함안군","99","59358","0.00167","53"
"202407","4800000000","경상남도","4874000000","창녕군","44","56415","0.00078","94"
"202407","4800000000","경상남도","4882000000","고성군","436","48597","0.00897","6"
"202407","4800000000","경상남도","4884000000","남해군","209","40248","0.00519","20"
"202407","4800000000","경상남도","4885000000","하동군","53","41054","0.00129","67"
"202407","4800000000","경상남도","4886000000","산청군","427","33470","0.01276","3"
"202407","4800000000","경상남도","4887000000","함양군","112","36441","0.00307","33"
"202407","4800000000","경상남도","4888000000","거창군","150","59817","0.00251","43"
"202407","4800000000","경상남도","4889000000","합천군","154","40655","0.00379","31"
"202407","5000000000","제주특별자치도","5011000000","제주시","267","489567","0.00055","116"
"202407","5000000000","제주특별자치도","5013000000","서귀포시","275","182501","0.00151","58"
"202408","1100000000","서울특별시","1111000000","종로구","82","138929","0.00059","113"
"202408","1100000000","서울특별시","1114000000","중구","27","121419","0.00022","165"
"202408","1100000000","서울특별시","1117000000","용산구","33","205390","0.00016","178"
"202408","1100000000","서울특별시","1120000000","성동구","31","275778","0.00011","189"
"202408","1100000000","서울특별시","1121500000","광진구","25","333724","0.00007","193"
"202408","1100000000","서울특별시","1123000000","동대문구","19","340893","0.00006","196"
"202408","1100000000","서울특별시","1126000000","중랑구","21","380612","0.00006","197"
"202408","1100000000","서울특별시","1129000000","성북구","55","423742","0.00013","184"
"202408","1100000000","서울특별시","1130500000","강북구","59","284193","0.00021","168"
"202408","1100000000","서울특별시","1132000000","도봉구","99","304641","0.00032","143"
"202408","1100000000","서울특별시","1135000000","노원구","88","493880","0.00018","172"
"202408","1100000000","서울특별시","1138000000","은평구","40","463274","0.00009","191"
"202408","1100000000","서울특별시","1141000000","서대문구","48","304781","0.00016","179"
"202408","1100000000","서울특별시","1144000000","마포구","128","362819","0.00035","137"
"202408","1100000000","서울특별시","1147000000","양천구","28","432740","0.00006","195"
"202408","1100000000","서울특별시","1150000000","강서구","97","557998","0.00017","175"
"202408","1100000000","서울특별시","1153000000","구로구","69","389561","0.00018","174"
"202408","1100000000","서울특별시","1154500000","금천구","70","226290","0.00031","148"
"202408","1100000000","서울특별시","1156000000","영등포구","99","374735","0.00026","160"
"202408","1100000000","서울특별시","1159000000","동작구","67","377426","0.00018","173"
"202408","1100000000","서울특별시","1162000000","관악구","22","480225","0.00005","198"
"202408","1100000000","서울특별시","1165000000","서초구","203","407858","0.00050","123"
"202408","1100000000","서울특별시","1168000000","강남구","170","558312","0.00030","150"
"202408","1100000000","서울특별시","1171000000","송파구","53","651746","0.00008","192"
"202408","1100000000","서울특별시","1174000000","강동구","33","464835","0.00007","194"
"202408","2600000000","부산광역시","2611000000","중구","23","37976","0.00061","110"
"202408","2600000000","부산광역시","2614000000","서구","46","102915","0.00045","125"
"202408","2600000000","부산광역시","2617000000","동구","71","86497","0.00082","87"
"202408","2600000000","부산광역시","2620000000","영도구","84","104914","0.00080","88"
"202408","2600000000","부산광역시","2623000000","부산진구","277","361668","0.00077","95"
"202408","2600000000","부산광역시","2626000000","동래구","90","268976","0.00033","140"
"202408","2600000000","부산광역시","2629000000","남구","90","255480","0.00035","138"
"202408","2600000000","부산광역시","2632000000","북구","77","269827","0.00029","155"
"202408","2600000000","부산광역시","2635000000","해운대구","93","377250","0.00025","163"
"202408","2600000000","부산광역시","2638000000","사하구","79","293182","0.00027","159"
"202408","2600000000","부산광역시","2641000000","금정구","68","212012","0.00032","144"
"202408","2600000000","부산광역시","2644000000","강서구","211","142999","0.00148","62"
"202408","2600000000","부산광역시","2647000000","연제구","38","212216","0.00018","171"
"202408","2600000000","부산광역시","2650000000","수영구","71","172814","0.00041","131"
"202408","2600000000","부산광역시","2653000000","사상구","105","200213","0.00052","118"
"202408","2600000000","부산광역시","2671000000","기장군","191","176654","0.00108","74"
"202408","2700000000","대구광역시","2711000000","중구","53","94087","0.00056","114"
"202408","2700000000","대구광역시","2714000000","동구","174","343463","0.00051","121"
"202408","2700000000","대구광역시","2717000000","서구","138","162557","0.00085","86"
"202408","2700000000","대구광역시","2720000000","남구","70","136311","0.00051","120"
"202408","2700000000","대구광역시","2723000000","북구","385","415551","0.00093","83"
"202408","2700000000","대구광역시","2726000000","수성구","81","408353","0.00020","169"
"202408","2700000000","대구광역시","2729000000","달서구","412","524445","0.00079","93"
"202408","2700000000","대구광역시","2771000000","달성군","167","258693","0.00065","104"
"202408","2700000000","대구광역시","2772000000","군위군","120","22573","0.00532","18"
"202408","2700000000","대구광역시","4772000000","군위군","143","22573","0.00634","13"
"202408","2800000000","인천광역시","2811000000","중구","55","165064","0.00033","141"
"202408","2800000000","인천광역시","2814000000","동구","59","58612","0.00101","79"
"202408","2800000000","인천광역시","2817700000","미추홀구","127","409952","0.00031","147"
"202408","2800000000","인천광역시","2818500000","연수구","50","397950","0.00013","186"
"202408","2800000000","인천광역시","2820000000","남동구","58","487887","0.00012","188"
"202408","2800000000","인천광역시","2823700000","부평구","154","493623","0.00031","145"
"202408","2800000000","인천광역시","2824500000","계양구","34","281312","0.00012","187"
"202408","2800000000","인천광역시","2826000000","서구","225","631456","0.00036","136"
"202408","2800000000","인천광역시","2871000000","강화군","164","68752","0.00239","44"
"202408","2800000000","인천광역시","2872000000","옹진군","81","20162","0.00402","29"
"202408","2900000000","광주광역시","2911000000","동구","75","106286","0.00071","99"
"202408","2900000000","광주광역시","2914000000","서구","184","280449","0.00066","103"
"202408","2900000000","광주광역시","2915500000","남구","155","207509","0.00075","96"
"202408","2900000000","광주광역시","2917000000","북구","212","424684","0.00050","122"
"202408","2900000000","광주광역시","2920000000","광산구","241","393135","0.00061","108"
"202408","3000000000","대전광역시","3011000000","동구","101","216741","0.00047","124"
"202408","3000000000","대전광역시","3014000000","중구","120","223899","0.00054","117"
"202408","3000000000","대전광역시","3017000000","서구","79","460430","0.00017","176"
"202408","3000000000","대전광역시","3020000000","유성구","317","369322","0.00086","85"
"202408","3000000000","대전광역시","3023000000","대덕구","37","169534","0.00022","167"
"202408","3100000000","울산광역시","3111000000","중구","107","207362","0.00052","119"
"202408","3100000000","울산광역시","3114000000","남구","46","304887","0.00015","180"
"202408","3100000000","울산광역시","3117000000","동구","54","151273","0.00036","135"
"202408","3100000000","울산광역시","3120000000","북구","63","216662","0.00029","153"
"202408","3100000000","울산광역시","3171000000","울주군","85","219047","0.00039","133"
"202408","3600000000","세종특별자치시","3611000000","세종시","241","389370","0.00062","106"
"202408","4100000000","경기도","4111000000","수원시","314","1196310","0.00026","161"
"202408","4100000000","경기도","4113000000","성남시","266","915871","0.00029","154"
"202408","4100000000","경기도","4115000000","의정부시","178","460296","0.00039","134"
"202408","4100000000","경기도","4117000000","안양시","121","549531","0.00022","166"
"202408","4100000000","경기도","4119000000","부천시","435","773040","0.00056","115"
"202408","4100000000","경기도","4121000000","광명시","35","277887","0.00013","185"
"202408","4100000000","경기도","4122000000","평택시","236","595259","0.00040","132"
"202408","4100000000","경기도","4125000000","동두천시","169","87157","0.00194","51"
"202408","4100000000","경기도","4127000000","안산시","149","624005","0.00024","164"
"202408","4100000000","경기도","4128000000","고양시","304","1071560","0.00028","157"
"202408","4100000000","경기도","4129000000","과천시","54","85310","0.00063","105"
"202408","4100000000","경기도","4131000000","구리시","53","186497","0.00028","156"
"202408","4100000000","경기도","4136000000","남양주시","228","733054","0.00031","146"
"202408","4100000000","경기도","4137000000","오산시","98","238524","0.00041","130"
"202408","4100000000","경기도","4139000000","시흥시","143","518387","0.00028","158"
"202408","4100000000","경기도","4141000000","군포시","35","258092","0.00014","182"
"202408","4100000000","경기도","4143000000","의왕시","47","155115","0.00030","151"
"202408","4100000000","경기도","4145000000","하남시","144","329732","0.00044","127"
"202408","4100000000","경기도","4146000000","용인시","366","1084021","0.00034","139"
"202408","4100000000","경기도","4148000000","파주시","157","508240","0.00031","149"
"202408","4100000000","경기도","4150000000","이천시","235","223564","0.00105","77"
"202408","4100000000","경기도","4155000000","안성시","133","193049","0.00069","100"
"202408","4100000000","경기도","4157000000","김포시","66","486291","0.00014","181"
"202408","4100000000","경기도","4159000000","화성시","590","958444","0.00062","107"
"202408","4100000000","경기도","4161000000","광주시","99","395011","0.00025","162"
"202408","4100000000","경기도","4163000000","양주시","395","284421","0.00139","63"
"202408","4100000000","경기도","4165000000","포천시","113","141958","0.00080","90"
"202408","4100000000","경기도","4167000000","여주시","111","114753","0.00097","81"
"202408","4100000000","경기도","4180000000","연천군","86","40950","0.00210","48"
"202408","4100000000","경기도","4182000000","가평군","86","62511","0.00138","64"
"202408","4100000000","경기도","4183000000","양평군","156","127033","0.00123","70"
"202408","4300000000","충청북도","4311000000","청주시","1063","853642","0.00125","69"
"202408","4300000000","충청북도","4313000000","충주시","557","207209","0.00269","40"
"202408","4300000000","충청북도","4315000000","제천시","87","129175","0.00067","102"
"202408","4300000000","충청북도","4372000000","보은군","58","30672","0.00189","52"
"202408","4300000000","충청북도","4373000000","옥천군","300","48422","0.00620","14"
"202408","4300000000","충청북도","4374000000","영동군","87","43767","0.00199","50"
"202408","4300000000","충청북도","4374500000","증평군","5","37181","0.00013","183"
"202408","4300000000","충청북도","4375000000","진천군","257","86746","0.00296","35"
"202408","4300000000","충청북도","4376000000","괴산군","22","36023","0.00061","109"
"202408","4300000000","충청북도","4377000000","음성군","135","90377","0.00149","59"
"202408","4300000000","충청북도","4380000000","단양군","31","27502","0.00113","72"
"202408","4400000000","충청남도","4413000000","천안시","217","658731","0.00033","142"
"202408","4400000000","충청남도","4415000000","공주시","109","101786","0.00107","75"
"202408","4400000000","충청남도","4418000000","보령시","75","94350","0.00079","91"
"202408","4400000000","충청남도","4420000000","아산시","560","352996","0.00159","56"
"202408","4400000000","충청남도","4421000000","서산시","104","175334","0.00059","112"
"202408","4400000000","충청남도","4423000000","논산시","81","109030","0.00074","97"
"202408","4400000000","충청남도","4425000000","계룡시","51","46689","0.00109","73"
"202408","4400000000","충청남도","4427000000","당진시","103","170993","0.00060","111"
"202408","4400000000","충청남도","4471000000","금산군","74","49821","0.00149","60"
"202408","4400000000","충청남도","4476000000","부여군","64","59948","0.00107","76"
"202408","4400000000","충청남도","4477000000","서천군","50","48527","0.00103","78"
"202408","4400000000","충청남도","4479000000","청양군","48","29781","0.00161","55"
"202408","4400000000","충청남도","4480000000","홍성군","43","98558","0.00044","128"
"202408","4400000000","충청남도","4481000000","예산군","213","78303","0.00272","39"
"202408","4400000000","충청남도","4482500000","태안군","27","60434","0.00045","126"
"202408","4600000000","전라남도","4611000000","목포시","186","211257","0.00088","84"
"202408","4600000000","전라남도","4613000000","여수시","398","269096","0.00148","61"
"202408","4600000000","전라남도","4615000000","순천시","633","276551","0.00229","47"
"202408","4600000000","전라남도","4617000000","나주시","50","116853","0.00043","129"
"202408","4600000000","전라남도","4623000000","광양시","354","154019","0.00230","46"
"202408","4600000000","전라남도","4671000000","담양군","42","44812","0.00094","82"
"202408","4600000000","전라남도","4672000000","곡성군","21","26635","0.00079","92"
"202408","4600000000","전라남도","4673000000","구례군","40","24083","0.00166","54"
"202408","4600000000","전라남도","4677000000","고흥군","272","60535","0.00449","23"
"202408","4600000000","전라남도","4678000000","보성군","86","37247","0.00231","45"
"202408","4600000000","전라남도","4679000000","화순군","357","60943","0.00586","15"
"202408","4600000000","전라남도","4680000000","장흥군","46","34559","0.00133","65"
"202408","4600000000","전라남도","4681000000","강진군","92","32352","0.00284","37"
"202408","4600000000","전라남도","4682000000","해남군","504","63601","0.00792","8"
"202408","4600000000","전라남도","4683000000","영암군","35","51669","0.00068","101"
"202408","4600000000","전라남도","4684000000","무안군","73","91585","0.00080","89"
"202408","4600000000","전라남도","4686000000","함평군","130","30208","0.00430","26"
"202408","4600000000","전라남도","4687000000","영광군","234","51432","0.00455","22"
"202408","4600000000","전라남도","4688000000","장성군","327","42177","0.00775","9"
"202408","4600000000","전라남도","4689000000","완도군","59","45912","0.00129","68"
"202408","4600000000","전라남도","4690000000","진도군","156","28690","0.00544","17"
"202408","4600000000","전라남도","4691000000","신안군","107","38174","0.00280","38"
"202408","4700000000","경상북도","4711000000","포항시","641","492256","0.00130","66"
"202408","4700000000","경상북도","4713000000","경주시","752","245475","0.00306","34"
"202408","4700000000","경상북도","4715000000","김천시","696","135855","0.00512","21"
"202408","4700000000","경상북도","4717000000","안동시","651","153425","0.00424","28"
"202408","4700000000","경상북도","4719000000","구미시","627","404867","0.00155","57"
"202408","4700000000","경상북도","4721000000","영주시","684","99479","0.00688","10"
"202408","4700000000","경상북도","4723000000","영천시","374","99332","0.00377","32"
"202408","4700000000","경상북도","4725000000","상주시","975","92579","0.01053","5"
"202408","4700000000","경상북도","4728000000","문경시","435","67726","0.00642","11"
"202408","4700000000","경상북도","4729000000","경산시","700","266753","0.00262","41"
"202408","4700000000","경상북도","4773000000","의성군","709","49116","0.01444","1"
"202408","4700000000","경상북도","4775000000","청송군","17","23823","0.00071","98"
"202408","4700000000","경상북도","4776000000","영양군","98","15436","0.00635","12"
"202408","4700000000","경상북도","4777000000","영덕군","67","33435","0.00200","49"
"202408","4700000000","경상북도","4782000000","청도군","328","40844","0.00803","7"
"202408","4700000000","경상북도","4783000000","고령군","134","30200","0.00444","25"
"202408","4700000000","경상북도","4784000000","성주군","187","41691","0.00449","24"
"202408","4700000000","경상북도","4785000000","칠곡군","320","108390","0.00295","36"
"202408","4700000000","경상북도","4790000000","예천군","288","54888","0.00525","19"
"202408","4700000000","경상북도","4792000000","봉화군","360","29115","0.01236","4"
"202408","4700000000","경상북도","4793000000","울진군","183","46173","0.00396","30"
"202408","4700000000","경상북도","4794000000","울릉군","39","9188","0.00424","27"
"202408","4800000000","경상남도","4812000000","창원시","297","1002608","0.00030","152"
"202408","4800000000","경상남도","4817000000","진주시","56","339577","0.00016","177"
"202408","4800000000","경상남도","4822000000","통영시","311","119047","0.00261","42"
"202408","4800000000","경상남도","4824000000","사천시","108","108701","0.00099","80"
"202408","4800000000","경상남도","4825000000","김해시","57","531953","0.00011","190"
"202408","4800000000","경상남도","4827000000","밀양시","580","100945","0.00575","16"
"202408","4800000000","경상남도","4831000000","거제시","45","232938","0.00019","170"
"202408","4800000000","경상남도","4833000000","양산시","415","357378","0.00116","71"
"202408","4800000000","경상남도","4872000000","의령군","324","25230","0.01284","2"
"202408","4800000000","경상남도","4873000000","함안군","99","59244","0.00167","53"
"202408","4800000000","경상남도","4874000000","창녕군","44","56280","0.00078","94"
"202408","4800000000","경상남도","4882000000","고성군","436","48463","0.00900","6"
"202408","4800000000","경상남도","4884000000","남해군","209","40166","0.00520","20"
"202408","4800000000","경상남도","4885000000","하동군","53","40984","0.00129","67"
"202408","4800000000","경상남도","4886000000","산청군","427","33408","0.01278","3"
"202408","4800000000","경상남도","4887000000","함양군","112","36369","0.00308","33"
"202408","4800000000","경상남도","4888000000","거창군","150","59774","0.00251","43"
"202408","4800000000","경상남도","4889000000","합천군","154","40564","0.00380","31"
"202408","5000000000","제주특별자치도","5011000000","제주시","267","489171","0.00055","116"
"202408","5000000000","제주특별자치도","5013000000","서귀포시","275","182369","0.00151","58"
"202409","1100000000","서울특별시","1111000000","종로구","82","138879","0.00059","113"
"202409","1100000000","서울특별시","1114000000","중구","27","121324","0.00022","165"
"202409","1100000000","서울특별시","1117000000","용산구","33","205145","0.00016","178"
"202409","1100000000","서울특별시","1120000000","성동구","31","275403","0.00011","189"
"202409","1100000000","서울특별시","1121500000","광진구","25","333403","0.00007","193"
"202409","1100000000","서울특별시","1123000000","동대문구","19","340686","0.00006","196"
"202409","1100000000","서울특별시","1126000000","중랑구","21","380353","0.00006","197"
"202409","1100000000","서울특별시","1129000000","성북구","55","423439","0.00013","184"
"202409","1100000000","서울특별시","1130500000","강북구","59","284313","0.00021","168"
"202409","1100000000","서울특별시","1132000000","도봉구","99","304255","0.00033","143"
"202409","1100000000","서울특별시","1135000000","노원구","88","493486","0.00018","172"
"202409","1100000000","서울특별시","1138000000","은평구","40","462514","0.00009","191"
"202409","1100000000","서울특별시","1141000000","서대문구","48","304523","0.00016","179"
"202409","1100000000","서울특별시","1144000000","마포구","128","362564","0.00035","137"
"202409","1100000000","서울특별시","1147000000","양천구","28","432523","0.00006","195"
"202409","1100000000","서울특별시","1150000000","강서구","97","557662","0.00017","175"
"202409","1100000000","서울특별시","1153000000","구로구","69","389416","0.00018","174"
"202409","1100000000","서울특별시","1154500000","금천구","70","226003","0.00031","147"
"202409","1100000000","서울특별시","1156000000","영등포구","99","374653","0.00026","160"
"202409","1100000000","서울특별시","1159000000","동작구","67","377137","0.00018","173"
"202409","1100000000","서울특별시","1162000000","관악구","22","479774","0.00005","198"
"202409","1100000000","서울특별시","1165000000","서초구","204","408060","0.00050","122"
"202409","1100000000","서울특별시","1168000000","강남구","170","558508","0.00030","150"
"202409","1100000000","서울특별시","1171000000","송파구","53","651882","0.00008","192"
"202409","1100000000","서울특별시","1174000000","강동구","33","465090","0.00007","194"
"202409","2600000000","부산광역시","2611000000","중구","23","37904","0.00061","110"
"202409","2600000000","부산광역시","2614000000","서구","46","103197","0.00045","127"
"202409","2600000000","부산광역시","2617000000","동구","71","86308","0.00082","87"
